Plate,Well,Line,Day,Analyze,Algorithm,Single_Electrode_Bursts,Min_Surprise,Threshold_Factor,Min_IBI,Min_Electrodes,Burst_Inclusion,Min_Number_Spikes,Max_ISI
12,B1,R841X-C,30,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,34,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,40,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,55,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B1,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,55,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B2,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,30,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,31,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,34,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,37,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,40,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,43,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,46,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,49,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,52,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B3,R841X,55,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B3,R841X,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,B4,R841X,16,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,19,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,22,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,25,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,30,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,31,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,34,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,37,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,40,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,43,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,46,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,49,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,52,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,55,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,58,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,61,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,B4,R841X,64,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,16,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,19,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,22,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,25,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,30,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,31,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,34,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,37,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,40,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,43,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,46,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C1,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C1,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C1,R841X-C,55,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C1,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C1,R841X-C,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C1,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,16,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C2,R841X-C,19,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C2,R841X-C,22,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C2,R841X-C,25,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C2,R841X-C,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C2,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,30,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
12,C3,R841X,46,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,49,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,52,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,55,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,58,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,61,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C3,R841X,64,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,16,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,19,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,22,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,25,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,30,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,31,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,34,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,37,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,40,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,43,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,46,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,49,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,52,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,55,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,58,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,61,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
12,C4,R841X,64,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,A1,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A1,19-2-2 WT,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,34,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,40,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,55,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A2,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A3,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,A4,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B1,19-2-2 WT,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B2,19-2-2 WT,49,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B2,19-2-2 WT,52,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B2,19-2-2 WT,55,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B2,19-2-2 WT,58,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B2,19-2-2 WT,61,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B2,19-2-2 WT,64,NO,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,16,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,19,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,22,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,25,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,28,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,31,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,34,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
14,B3,19-2-2 KO,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B3,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,25,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,28,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,37,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,40,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,43,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,46,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,49,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,52,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,55,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,58,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,B4,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,34,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,40,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
14,C1,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
