"","Plate","Week","Line","Mean.Firing.Rate.Hz","ISI.Coefficient.of.Variation.Avg","Network.ISI.Coefficient.of.Variation","Weighted.Mean.Firing.Rate.Hz","Burst.Duration.Avg.sec","Burst.Duration.Std.sec","Number.of.Spikes.per.Burst.Avg","Number.of.Spikes.per.Burst.Std","Mean.ISI.within.Burst.Avg.sec","Mean.ISI.within.Burst.Std.sec","Median.ISI.within.Burst.Avg.sec","Inter.Burst.Interval.Avg.sec","Inter.Burst.Interval.Std.sec","Burst.Frequency.Avg.Hz","Burst.Frequency.Std.Hz","Normalized.Duration.IQR.Avg","IBI.Coefficient.of.Variation.Avg","Burst.Percentage.Avg","Network.Burst.Frequency","Network.Burst.Duration.Avg.sec","Network.Burst.Duration.Std.sec","Number.of.Spikes.per.Network.Burst.Avg","Number.of.Spikes.per.Network.Burst.Std","Mean.ISI.within.Network.Burst.Avg.sec","Mean.ISI.within.Network.Burst.Std.sec","Median.ISI.within.Network.Burst.Avg.sec","ISI.CoV.within.Network.Burst.Avg","Network.Burst.Percentage","Network.IBI.Coefficient.of.Variation","Network.Normalized.Duration.IQR","Area.Under.Normalized.Cross.Correlation","Full.Width.at.Half.Height.of.Normalized.Cross.Correlation","Synchrony.Index","Kreuz.SPIKE.Distance","Burst.Peak.Max.Spikes.per.sec","Time.to.Burst.Peak.ms"
"500",16,6,"KO",4.3375,2.068068,2.202822,5.330064,0.184905,0.060456,20.027852,19.067193,0.019385,0.012972,0.016429,12.33695,13.203796,0.122993,0.054089,0.347929,0.621443,45.684695,0.146667,0.988387,0.051659,1211.363636,51.720668,0.000817,3.2e-05,0.000229,2.874293,64.000961,0.521687,0.040911,0.214972,42,0.424495,0.657423,5750,480.5
"501",16,7,"KO",6.287656,1.480911,2.189643,8.205646,0.113998,0.050171,10.892347,11.954321,0.020445,0.014486,0.018536,12.435525,20.168927,0.343492,0.276146,0.354786,0.538374,28.84804,0.693333,1.007634,0.328266,547.451923,156.451309,0.002108,0.001235,0.000782,1.961753,94.323368,0.286165,0.408388,0.164982,39,NA,NA,692.307692,468.5
"502",16,7,"KO",4.034583,1.714719,2.9057,6.28374,0.494358,1.198488,13.65921,15.441618,0.122247,0.336445,0.098906,11.195014,14.572501,0.236111,0.191519,0.432672,0.514024,28.503995,0.44,0.75279,0.043267,502.439394,44.161096,0.001507,9.2e-05,0.000448,3.023601,85.616544,0.203167,0.066109,0.144438,29,0.194486,0.605926,2848.484848,328.5
"503",16,8,"KO",2.785365,1.848505,2.842222,4.337236,0.45786,1.648561,11.87064,12.894639,0.108084,0.42403,0.102265,17.993196,42.345465,0.172564,0.127004,0.469095,0.5511,32.854613,0.29,0.797458,0.048684,479.586207,22.898945,0.001668,9.8e-05,0.000384,3.210123,78.019409,0.35868,0.062085,0.17504,29,0.245365,0.593178,3287.356322,374.5
"504",16,8,"KO",3.73776,1.588635,2.434148,7.69871,0.954041,3.472767,16.51348,20.470653,0.120616,0.337144,0.097425,25.141173,53.912319,0.2224,0.198689,0.376935,0.488759,19.198788,0.473333,0.758953,0.03362,427.225352,24.411483,0.001784,8e-05,0.000579,2.594469,84.534244,0.181056,0.05245,0.091182,32,0.114421,0.475376,2225.352113,318.5
"505",24,2,"CTRL",0.009844,1.098212,1.147994,0.44,1.0221,NA,4.5,NA,0.29316,NA,0.28745,78.030373,0,0.013333,NA,0.138731,0.552071,1.048951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008873,1,0.138618,0.034262,NA,NA
"506",24,2,"CTRL",0.122656,1.006637,0.868264,0.770667,8.560086,8.783108,13.884615,17.279242,0.780316,0.942,0.515479,75.011843,77.750629,0.010556,0.016113,0.304726,0.69479,5.286414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003285,1,0.129139,0.123124,NA,NA
"507",24,3,"CTRL",0.109844,1.34023,1.007607,0.620303,3.495008,5.664879,13.139583,18.027699,0.228193,0.158264,0.21369,113.693371,96.361044,0.01,0.006172,0.668218,0.718111,8.425976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001122,106,0.005795,0.07924,NA,NA
"508",24,3,"CTRL",0.189531,2.308331,1.582809,0.909231,1.979948,2.946992,9.413432,6.158991,0.281687,0.394634,0.211193,61.660146,82.554611,0.038462,0.036858,0.546265,0.982149,15.900601,0.01,3.077893,2.632873,169,53.357286,0.016559,0.009123,0.004427,2.130544,13.932399,0.355521,NA,0.012137,2,0.026687,0.178712,666.666667,307.5
"509",24,3,"CTRL",0.427292,2.395538,1.222881,1.232273,1.665204,1.736052,11.392466,6.87824,0.173004,0.159803,0.128004,47.209744,29.533626,0.026833,0.022203,1.20808,0.725043,22.947997,0.013333,2.16338,0.714927,334.75,6.849574,0.006483,0.002138,0.00217,2.15737,16.321307,0.374241,0.085632,0.01341,1,0.041633,0.211392,750,262.5
"510",24,4,"CTRL",0.501927,2.000371,1.335656,1.438788,2.358037,4.621529,12.873549,6.23267,0.170589,0.268406,0.141619,35.831022,26.759689,0.051833,0.064549,0.855759,0.54504,18.476992,0.016667,2.957664,0.731839,427.4,73.043138,0.006912,0.000984,0.00188,2.074557,22.174951,0.201056,0.386718,0.019585,141,0.063546,0.280174,400,40.5
"511",24,4,"CTRL",1.309465,1.861881,1.895396,2.44586,0.605788,0.899621,15.302619,16.794354,0.088737,0.152709,0.075765,29.400868,30.901536,0.051137,0.055934,0.676106,0.425224,32.78491,0.047771,2.019632,0.845181,849.266667,77.746352,0.002325,0.000708,0.000752,2.220183,48.409652,0.085364,0.509827,0.052906,69,0.190641,0.387284,866.666667,490.5
"512",24,5,"CTRL",1.132604,2.310732,1.964044,2.183838,0.387923,0.180879,18.591703,20.348146,0.042608,0.028412,0.032944,28.312067,12.894682,0.04899,0.065237,0.549778,0.360327,39.081176,0.036667,1.586189,0.194915,879.090909,31.475243,0.001805,0.000201,0.000596,2.691336,44.467948,0.11413,0.16765,0.074692,2,0.210576,0.376583,909.090909,420.5
"513",24,5,"CTRL",2.083073,1.796179,2.214061,2.955481,0.905963,3.009304,17.782503,27.043017,0.146487,0.503457,0.1425,24.599814,24.262029,0.06725,0.048849,0.805511,0.604083,31.322313,0.12,1.272518,0.071281,748.111111,27.825762,0.001704,9.2e-05,0.000673,2.330278,67.338417,0.234737,0.031606,0.088259,5,0.180094,0.529381,2444.444444,428.5
"514",24,6,"CTRL",1.742708,2.193568,2.526813,2.587984,0.567922,1.122973,20.721253,28.724665,0.09047,0.287189,0.080208,17.725777,10.513697,0.059083,0.028415,0.689775,0.440248,37.686911,0.076667,1.374355,0.054785,934.869565,36.980713,0.001473,6.5e-05,0.000477,2.839474,64.261805,0.246525,0.058286,0.117856,1,0.246264,0.536081,3521.73913,448.5
"515",24,6,"CTRL",1.956458,2.242443,2.399086,2.900698,0.371429,0.209506,20.664117,28.831743,0.042511,0.028637,0.035228,28.927404,34.387564,0.059225,0.035611,0.82633,0.463647,38.410649,0.083333,1.366954,0.05658,1015,26.669271,0.001348,4.9e-05,0.00043,2.697752,67.551379,0.298074,0.06537,0.137874,2,0.267275,0.604126,3720,452.5
"516",24,7,"CTRL",1.935313,2.150271,2.252905,2.629716,0.450452,0.343917,21.334546,29.900783,0.06013,0.083509,0.047606,40.3818,54.581588,0.052481,0.033207,0.805212,0.391907,37.600695,0.08,1.266757,0.039403,979.75,38.323849,0.001296,6.1e-05,0.000418,2.865563,63.281124,0.243922,0.039287,0.1361,3,0.245622,0.574125,3708.333333,464.5
"517",24,2,"CTRL",0.115573,1.221079,1.060558,1.179444,1.488414,0.7591,7.747863,3.078778,0.277946,0.205822,0.185195,65.325257,49.724055,0.023333,0.022804,0.43202,1.046156,7.804546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002838,1,0.006714,0.064434,NA,NA
"518",24,2,"CTRL",0.792552,1.238701,1.120574,1.325,3.28329,5.251139,8.533926,3.590076,0.375847,0.510165,0.350563,52.264235,54.323109,0.033333,0.048794,1.118438,0.760859,12.087535,0.003333,3.04184,NA,193,NA,0.015843,NA,0.00896,1.143438,1.268318,NA,NA,0.010662,2,0.017335,0.512581,2000,78.5
"519",24,3,"CTRL",1.23901,1.350175,1.156482,1.71529,1.693265,3.441636,9.706213,14.835957,0.228236,0.363501,0.176917,37.725452,36.674497,0.043182,0.055823,0.850334,0.860271,17.410787,0.1,2.733613,1.352504,276.4,153.963408,0.010053,0.00125,0.006563,1.101913,34.856446,0.815293,0.857797,0.008249,2,0.027661,0.564212,300,398.5
"520",24,3,"CTRL",1.333698,1.836551,1.537418,1.518095,0.884861,1.659102,11.618215,6.789893,0.11743,0.239005,0.08234,45.242171,39.967271,0.056328,0.074894,0.767961,0.638687,43.011974,0.016667,2.773296,0.660862,1407,68.974633,0.001959,0.000392,0.000496,2.365013,27.472957,0.256259,0.125957,0.094631,69,0.227852,0.658273,800,4.5
"521",24,3,"CTRL",2.23526,1.93139,1.528287,2.305753,0.502977,0.78867,16.108063,9.567215,0.046131,0.042996,0.040018,31.922629,30.329926,0.054444,0.049056,0.914491,0.569017,49.794971,0.023333,1.785829,0.338145,2003,46.861498,0.00089,0.00015,0.00024,2.793701,32.670038,0.208155,0.316334,0.155062,84,0.42833,0.652389,1000,458.5
"522",24,4,"CTRL",3.955781,2.250487,1.837962,4.081882,0.444514,0.14297,32.660367,21.424781,0.025947,0.025007,0.021286,19.343153,6.899793,0.061882,0.044544,0.559045,0.367959,56.561726,0.043333,1.852197,0.410318,2994.615385,88.681583,0.000616,0.00012,0.000166,2.515831,51.256731,0.144883,0.279094,0.223761,81,0.572771,0.656777,1307.692308,478.5
"523",24,4,"CTRL",7.165904,4.259961,3.984212,7.279092,0.41575,0.110039,53.804188,34.821494,0.013275,0.012742,0.010623,10.212611,4.828599,0.105045,0.021874,0.237143,0.256366,81.502183,0.101911,1.202683,0.01735,3868.875,72.87185,0.000311,6e-06,8e-05,3.201001,85.971418,0.197881,0.008308,0.42406,47,0.787148,0.732225,13937.5,446.5
"524",24,5,"CTRL",5.263698,4.409455,3.992035,5.346667,0.476037,0.101957,69.111048,38.476378,0.012601,0.01273,0.009949,17.529575,3.847056,0.062169,0.029809,0.212259,0.338793,81.933782,0.053333,1.323135,0.029354,5146.75,68.876217,0.000257,5e-06,8e-05,4.173394,81.481848,0.253722,0.030165,0.427178,53,0.818514,0.700987,15187.5,474.5
"525",24,5,"CTRL",10.339531,4.587946,3.510804,10.339531,0.483829,0.14156,79.604906,46.150993,0.009923,0.00863,0.007727,9.689264,0.528303,0.100212,0.014724,0.155108,0.227114,81.942034,0.1,1.257597,0.019861,5596.133333,76.276599,0.000225,4e-06,8e-05,3.493742,84.568228,0.200548,0.007932,0.496478,37,0.817378,0.704245,16833.333333,402.5
"526",24,6,"CTRL",8.727344,5.074963,3.933519,9.007903,0.460302,0.131542,87.444594,48.645658,0.008461,0.008641,0.006389,12.950602,5.804894,0.078254,0.012641,0.167731,0.289193,83.51505,0.08,1.267107,0.022677,6040.083333,100.631016,0.00021,2e-06,8e-05,4.191315,86.510906,0.265256,0.01588,0.562859,33,0.841635,0.693891,19500,406.5
"527",24,6,"CTRL",9.553333,5.514481,4.778939,9.703704,0.382516,0.110866,75.920178,43.264365,0.007456,0.004956,0.005648,10.05705,6.189103,0.104339,0.017817,0.164803,0.40277,85.087804,0.106667,1.13846,0.024733,5222.0625,157.438967,0.000218,4e-06,8e-05,5.573317,91.103672,0.388323,0.026458,0.620771,29,0.835509,0.758736,19625,378.5
"528",24,7,"CTRL",5.133333,4.697352,3.710173,5.761813,0.374858,0.111434,69.529477,47.262667,0.009068,0.006952,0.006566,16.787042,2.974129,0.06345,0.005738,0.254977,0.335904,77.823853,0.063333,1.166712,0.164197,4324.368421,605.18741,0.00027,9e-06,8e-05,6.279726,83.363433,0.300701,0.024937,0.514019,29,0.707069,0.664705,17210.526316,418.5
"529",24,2,"KO",0.049063,1.878158,1.179596,0.35625,1.730632,1.170738,6.841667,1.830414,0.350227,0.395306,0.400094,39.834658,18.379804,0.02,0.024037,0.480485,0.737939,12.48797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000541,45,NA,NA,NA,NA
"530",24,2,"KO",0.462969,1.43638,1.031997,1.120769,1.798339,2.298656,6.541419,2.154541,0.357271,0.567015,0.32808,43.087388,36.172003,0.035694,0.047756,1.006637,0.696962,15.248435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002881,187,NA,NA,NA,NA
"531",24,3,"KO",0.53224,1.747467,1.104535,1.014747,3.539433,5.449201,8.10953,4.642013,0.606937,1.145461,0.596781,45.233798,63.771271,0.05596,0.062704,0.894923,0.821302,25.67454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003879,368,NA,NA,NA,NA
"532",24,3,"KO",0.701406,1.982278,1.269063,1.113333,1.111109,1.518177,8.307429,5.408428,0.160695,0.219006,0.110808,31.984561,42.491253,0.080833,0.085829,1.241362,0.931754,32.513776,0.01,0.56904,0.074567,82.666667,10.598742,0.006967,8.4e-05,0.00464,0.901217,1.841539,0.954936,NA,0.005642,181,NA,NA,1666.666667,73.5
"533",24,3,"KO",1.437656,1.795916,1.205716,1.796732,1.352425,3.801103,10.607366,10.732231,0.123312,0.254834,0.071416,19.578376,18.421929,0.090408,0.094577,1.001031,0.825995,35.391154,0.01,2.067173,0.772005,841.333333,530.170098,0.003621,0.002798,0.002053,1.754691,9.143934,0.403209,NA,0.019008,7,0.076088,0.57529,1333.333333,192.5
"534",24,4,"KO",1.944792,2.559763,1.752347,2.435425,0.443811,0.329375,26.503441,20.17114,0.032477,0.021648,0.027669,32.016597,29.275291,0.051258,0.04564,0.446562,0.485764,55.271526,0.03,1.58816,0.251656,2027.444444,31.181369,0.000783,0.000117,0.000213,3.079986,48.867167,0.219099,0.219795,0.18445,68,0.463073,0.556816,2000,496.5
"535",24,4,"KO",3.48542,3.864601,2.800474,4.127565,0.391538,0.113895,50.477729,31.004113,0.014384,0.009838,0.011876,18.701275,5.365941,0.060745,0.033997,0.262222,0.333959,69.563174,0.047771,1.257595,0.01947,3393.066667,41.744917,0.000371,8e-06,8e-05,4.101062,72.663935,0.177878,0.007932,0.348405,46,0.658257,0.62523,12266.666667,494.5
"536",24,5,"KO",3.97901,4.46522,3.128292,4.464503,0.453406,0.107109,75.101503,43.486731,0.012375,0.011846,0.009685,21.851891,3.966469,0.046199,0.025654,0.165567,0.237363,76.079473,0.04,1.29992,0.015836,4931,61.058839,0.000264,2e-06,8e-05,4.916911,77.453303,0.129328,0,0.404771,44,0.754523,0.644685,15750,472.5
"537",24,5,"KO",6.858646,4.850669,4.230063,7.313611,0.413109,0.076294,76.691191,43.480596,0.008332,0.006582,0.006467,11.439627,0.156019,0.086725,0.001177,0.113596,0.246146,80.001555,0.086667,1.119692,0.01827,4529.115385,82.032836,0.000247,6e-06,8e-05,5.677017,89.422566,0.236405,0.008908,0.522116,32,0.751922,0.716329,16846.153846,392.5
"538",24,6,"KO",3.019687,3.628477,2.772108,3.645094,0.261436,0.087745,44.29783,38.650669,0.013442,0.010735,0.01051,18.123152,7.608863,0.055283,0.012582,0.241944,0.359003,74.985186,0.06,1.065289,0.046577,2426.777778,35.6957,0.000439,1.7e-05,8e-05,7.034619,75.342371,0.310797,0.046346,0.358894,34,0.644479,0.602665,12055.555556,430.5
"539",24,6,"KO",1.784531,3.398792,2.964815,2.531926,0.210908,0.072999,31.270341,29.443995,0.016414,0.013044,0.013552,31.88696,44.056643,0.052273,0.021707,0.288486,0.308191,57.412054,0.06,0.97524,0.070426,1428.277778,35.07103,0.000683,4.9e-05,0.00016,7.50611,75.034294,0.28521,0.089874,0.308676,27,0.472527,0.598357,8555.555556,448.5
"540",24,7,"KO",1.917031,3.864002,2.77448,4.532222,0.264629,0.086026,49.175549,47.054752,0.016159,0.014946,0.012649,24.887643,22.481887,0.057654,0.023293,0.219888,0.523974,51.193506,0.07,1.03723,0.054998,1364.285714,45.793169,0.000761,4.4e-05,0.000168,6.290901,77.838455,0.459635,0.056845,0.177544,27,0.392541,0.255252,5857.142857,420.5
"541",24,2,"KO",0.00099,NA,1.137541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-06,1,0,0.001356,NA,NA
"542",24,2,"KO",0.001927,1.283076,1.440424,0.096667,3.22476,NA,4.5,NA,0.823403,NA,0.5428,175.27808,0,0.006667,NA,NA,NA,4.433498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-06,1,0,0.00439,NA,NA
"543",24,3,"KO",0.005,1.802519,1.231341,0.146667,0.69452,NA,6.25,NA,0.130877,NA,0.13175,50.869013,0,0.013333,NA,0.273797,1.118686,10.822511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000259,9,0.001732,0.007906,NA,NA
"544",24,3,"KO",0.012031,1.606801,1.195968,0.149167,9.278037,12.141404,9.066667,4.619764,0.688809,0.763011,0.685987,64.88042,4.475222,0.013333,0.004714,0.120313,0.63735,7.798834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000162,51,0.001518,0.026806,NA,NA
"545",24,3,"KO",0.101615,1.382645,1.028116,1.261333,1.864903,2.447281,5.788059,1.540517,0.487547,0.865038,0.113726,44.442588,32.463192,0.022778,0.025597,1.167502,0.76959,14.667929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000932,74,0.00886,0.023021,NA,NA
"546",24,4,"KO",0.190625,1.213816,1.145319,1.504583,1.674465,1.894946,7.102808,3.039982,0.391429,0.503289,0.388754,14.597314,14.035833,0.052667,0.089641,1.223274,0.863904,3.761236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001115,64,0.008728,0.067449,NA,NA
"547",24,4,"KO",0.375697,1.314683,1.273577,1.584926,0.614322,0.893985,8.678276,3.741138,0.069656,0.044481,0.059702,43.95699,25.419715,0.059145,0.094628,0.584355,0.547191,12.70946,0.009554,1.672373,0.414835,268.333333,5.773503,0.006257,0.001575,0.001733,2.533922,10.662252,0.110764,NA,0.011082,90,0.061497,0.240713,666.666667,0.5
"548",24,5,"KO",0.321406,1.203456,1.080306,1.188431,0.373932,0.233337,13.1,7.107562,0.05469,0.077103,0.0464,103.11313,83.859612,0.007333,0.007303,1.096981,0.840328,15.396331,0.003333,1.71792,NA,456,NA,0.003776,NA,8e-04,2.980458,7.389402,NA,NA,0.02447,135,0.152884,0.211907,2000,142.5
"549",24,5,"KO",0.852135,2.123448,1.796562,1.425175,0.459712,1.139476,17.034631,15.561296,0.045736,0.081827,0.037213,37.793397,24.999646,0.031261,0.013774,0.357303,0.531892,38.791657,0.04,1.11326,0.192878,669.333333,34.675989,0.00168,0.000386,0.000453,3.824976,49.092354,0.434268,0.082007,0.098597,92,0.268771,0.554474,3000,498.5
"550",24,6,"KO",1.496719,3.253786,2.292499,1.872614,0.728304,2.754308,33.797326,33.261641,0.061212,0.277372,0.036255,36.360045,16.680096,0.030131,0.007971,0.307087,0.257259,59.843112,0.033333,1.160704,0.049123,1813.7,62.34679,0.000641,4.1e-05,0.000168,5.580308,63.113756,0.191845,0.035074,0.222444,55,0.468781,0.685261,8500,486.5
"551",24,6,"KO",1.726042,3.479901,2.240083,2.156993,0.401293,0.168295,37.468799,35.816871,0.026391,0.023856,0.020794,34.025564,23.471923,0.029758,0.013545,0.340346,0.312224,65.594606,0.03,1.244587,0.036369,2258.777778,53.578862,0.000552,2.2e-05,0.00016,5.505082,61.342788,0.259691,0.040249,0.269252,51,0.547077,0.67713,9666.666667,494.5
"552",24,7,"KO",2.596875,4.049549,2.341988,3.071852,0.380359,0.111726,44.745087,40.478271,0.021087,0.02355,0.016304,25.604424,14.284221,0.039405,0.011705,0.250364,0.246712,69.099477,0.043333,1.301366,0.290221,2600.153846,177.00699,0.000498,8.1e-05,0.00016,5.249998,67.793823,0.190192,0.041189,0.278616,56,0.5658,0.705246,9538.461538,466.5
"553",24,2,"CTRL",0.006875,1.073654,1.195722,0.12,1.81224,NA,6,NA,0.362448,NA,0.4504,NA,NA,0.003333,NA,NA,NA,1.515152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000817,8,0.006622,0.02778,NA,NA
"554",24,2,"CTRL",0.060729,1.67738,1.285336,0.395185,7.075359,11.059833,25.036797,34.55203,0.270732,0.240687,0.216524,45.425203,26.041012,0.009524,0.012237,0.650212,0.403579,10.535287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00432,1,0.011238,0.122059,NA,NA
"555",24,3,"CTRL",0.043906,1.602265,1.107355,0.238485,4.270527,9.445568,11.604167,12.134804,0.256227,0.325387,0.201854,74.45034,48.767498,0.005417,0.00248,NA,0.36378,10.938528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001182,2,0.00752,0.068803,NA,NA
"556",24,3,"CTRL",0.08651,1.319685,1.389808,0.429167,2.314368,3.334577,6.276923,1.721508,0.436153,0.656774,0.432127,70.217498,46.854168,0.009744,0.005521,0.516024,0.78697,9.87004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011331,1,0.01742,0.204546,NA,NA
"557",24,3,"CTRL",0.183802,1.988532,1.928291,0.71375,0.673184,0.594862,10.528072,7.287258,0.092524,0.088538,0.074041,50.080112,32.373673,0.025952,0.01156,0.525237,0.49385,13.288744,0.03,1.635147,0.597645,171.777778,12.84307,0.009439,0.00283,0.002387,2.690371,43.808444,0.211543,0.490228,0.031514,1,0.071395,0.264607,666.666667,374.5
"558",24,4,"CTRL",0.302552,1.857862,2.204336,0.984035,0.314262,0.191171,8.654499,7.348652,0.061458,0.048824,0.048345,35.112143,41.456367,0.032319,0.031309,0.481126,0.481339,20.385111,0.063333,1.228265,0.242251,201.263158,10.513706,0.00612,0.001049,0.001895,2.460578,65.828886,0.158887,0.227992,0.044413,1,0.115051,0.374726,684.210526,475.5
"559",24,4,"CTRL",0.637888,2.343773,4.785678,1.219166,0.285023,0.154649,11.930426,13.35596,0.044775,0.033075,0.04014,36.968718,57.95548,0.060818,0.044657,0.538057,0.500328,34.815762,0.089172,1.048649,0.058679,385.178571,11.008595,0.002732,0.00017,0.000777,3.048291,84.132928,0.218829,0.086436,0.116581,1,0.205147,0.558412,1928.571429,440.5
"560",24,5,"CTRL",0.989479,3.274328,5.012763,1.846176,0.400146,0.422507,19.934986,21.922722,0.041562,0.04775,0.034053,22.218195,21.65052,0.066162,0.034137,0.5278,0.436217,44.591494,0.076667,1.168049,0.082427,719.73913,27.755781,0.001626,0.000118,0.00043,2.940985,87.135488,0.2991,0.094479,0.147628,1,0.266199,0.522227,2782.608696,449.5
"561",24,5,"CTRL",2.491823,3.42443,5.818112,4.186842,0.363933,0.220519,30.633548,33.839213,0.028544,0.028874,0.023087,16.921251,16.456938,0.091111,0.042028,0.435596,0.413638,46.643509,0.12,1.316698,0.049314,1228.138889,36.18141,0.001074,4.8e-05,0.000276,3.180805,92.412683,0.174862,0.038024,0.171475,1,0.300319,0.528345,4194.444444,378.5
"562",24,6,"CTRL",1.453177,4.114903,9.200349,2.892292,0.362583,0.209922,31.768634,32.674912,0.02216,0.014981,0.017689,21.31671,24.91805,0.071613,0.026146,0.554534,0.283928,45.9997,0.086667,1.180095,0.055776,1034.653846,29.761643,0.001142,5.9e-05,0.000208,4.377255,96.415899,0.179017,0.042591,0.227876,1,0.315055,0.483408,3615.384615,380.5
"563",24,6,"CTRL",0.827344,2.729663,5.290806,1.638021,0.345736,0.248704,13.700548,11.669278,0.042143,0.036941,0.030753,31.34293,38.581022,0.055699,0.059356,1.3811,0.74438,35.102802,0.09,1.768175,1.261245,311.259259,196.444667,0.005756,0.001608,0.001353,2.696407,52.905257,0.3564,1.232299,0.064936,1,0.140981,0.503456,703.703704,450.5
"564",24,7,"CTRL",0.836094,3.223322,5.226344,1.607677,0.582625,0.372154,15.406745,9.05138,0.062322,0.04808,0.045916,22.065541,14.642825,0.058627,0.046145,1.204873,0.974701,41.614811,0.08,2.00135,0.933201,498.458333,296.740991,0.004812,0.002438,0.00035,4.008883,74.521896,0.739991,0.518105,0.116348,1,0.192237,0.491849,2041.666667,436.5
"565",24,2,"KO",0.26401,1.998115,1.383894,0.517917,2.485976,4.234008,6.738348,4.13024,0.419193,0.619067,0.291385,35.821105,35.677296,0.046548,0.052934,0.916691,0.799467,27.197513,0.003333,2.62384,NA,432,NA,0.006088,NA,0.00312,2.465135,8.522391,NA,NA,0.000765,66,0.008192,0.323548,2000,352.5
"566",24,2,"KO",0.88901,1.807686,1.198053,1.208156,0.738741,0.899571,7.295376,3.00618,0.139934,0.2196,0.116621,24.082383,30.045336,0.087094,0.088948,0.834014,0.894018,34.143546,0.006667,2.36404,0.482247,200.5,31.819805,0.011807,0.000534,0.00762,1.115956,2.349288,NA,NA,0.006177,3,0.024974,0.45998,1000,133.5
"567",24,3,"KO",1.295104,2.063737,1.170474,1.753191,0.870092,1.467824,8.009294,3.751359,0.15038,0.271101,0.124876,13.460691,12.43324,0.108768,0.087366,0.805224,0.820961,37.553254,0.003333,4.40232,NA,662,NA,0.00666,NA,0.00344,1.211361,2.66227,NA,NA,0.008325,3,0.029379,0.581183,2000,156.5
"568",24,3,"KO",1.57151,2.195207,1.285964,2.04932,0.473834,0.553699,8.178589,3.550427,0.090598,0.147284,0.072298,20.133669,42.451397,0.161136,0.137486,0.873994,0.885989,43.608234,0.006667,1.76612,0.113194,622.5,317.490945,0.003322,0.001879,0.00172,1.652544,4.126206,NA,NA,0.013407,5,0.044527,0.515693,1000,44.5
"569",24,3,"KO",1.935052,2.221166,1.441647,2.523265,0.370207,0.235711,10.251488,4.767728,0.047231,0.0276,0.039516,13.879411,14.882459,0.148958,0.116721,0.889869,0.719514,50.483915,0.026667,1.96977,0.258002,1120.5,67.909604,0.001756,0.00017,0.00059,2.039173,24.127258,0.192418,0.05026,0.034772,146,0.146297,0.51529,875,267.5
"570",24,4,"KO",3.270885,2.660863,2.109768,4.100327,0.778965,3.322018,21.651412,14.412491,0.080216,0.370438,0.087897,12.406785,7.112283,0.108693,0.096547,0.625846,0.640527,57.038137,0.066667,1.315736,0.178231,1813.95,96.042466,0.000726,9.2e-05,0.00022,2.887655,57.768188,0.487123,0.122604,0.163819,65,0.419154,0.601031,3300,486.5
"571",24,4,"KO",4.539013,3.499162,3.030543,5.27817,0.28676,0.061674,34.892291,24.412351,0.01847,0.016277,0.014467,13.194902,15.607101,0.11347,0.078012,0.415946,0.43533,69.044427,0.076433,1.162357,0.065637,2733,56.921762,0.000426,2.5e-05,8.3e-05,3.941878,71.908437,0.257907,0.026149,0.290113,50,0.626247,0.600066,9125,492.5
"572",24,5,"KO",5.825156,4.129036,3.583905,6.318079,0.325563,0.07986,51.36178,36.964286,0.014354,0.012538,0.011219,13.037839,7.367478,0.09096,0.040415,0.399646,0.375977,81.23164,0.083333,1.122115,0.025317,3623.04,60.41832,0.00031,9e-06,8e-05,4.771896,80.984952,0.262652,0.017875,0.39281,38,0.749009,0.63296,13160,440.5
